tick;positiveVolume [MW];negativeVolume [MW]
31466;3826;3561
31467;3826;3561
31468;3826;3561
31469;3826;3561
31470;3826;3561
31471;3826;3561
31472;3826;3561
31473;3826;3561
31474;3826;3561
31475;3826;3561
31476;3826;3561
31477;3826;3561
31478;3826;3561
31479;3826;3561
31480;3826;3561
31481;3826;3561
31482;3826;3561
31483;3826;3561
31484;3826;3561
31485;3826;3561
31486;3826;3561
31487;3826;3561
31488;3826;3561
31489;3826;3561
31490;3826;3561
31491;3826;3561
31492;3826;3561
31493;3826;3561
31494;3826;3561
31495;3826;3561
31496;3826;3561
31497;3826;3561
31498;3826;3561
31499;3826;3561
31500;3826;3561
31501;3826;3561
31502;3826;3561
31503;3826;3561
31504;3826;3561
31505;3826;3561
31506;3826;3561
31507;3826;3561
31508;3826;3561
31509;3826;3561
31510;3826;3561
31511;3826;3561
31512;3826;3561
31513;3826;3561
31514;3826;3561
31515;3826;3561
31516;3826;3561
31517;3826;3561
31518;3826;3561
31519;3826;3561
31520;3826;3561
31521;3826;3561
31522;3826;3561
31523;3826;3561
31524;3826;3561
31525;3826;3561
31526;3826;3561
31527;3826;3561
31528;3826;3561
31529;3826;3561
31530;3826;3561
31531;3826;3561
31532;3826;3561
31533;3826;3561
31534;3826;3561
31535;3826;3561
31536;3826;3561
31537;3826;3561
31538;3826;3561
31539;3826;3561
31540;3826;3561
31541;3826;3561
31542;3826;3561
31543;3826;3561
31544;3826;3561
31545;3826;3561
31546;3826;3561
31547;3826;3561
31548;3826;3561
31549;3826;3561
31550;3826;3561
31551;3826;3561
31552;3826;3561
31553;3826;3561
31554;3826;3561
31555;3826;3561
31556;3826;3561
31557;3826;3561
31558;3826;3561
31559;3826;3561
31560;3826;3561
31561;3826;3561
31562;3826;3561
31563;3826;3561
31564;3826;3561
31565;3826;3561
31566;3826;3561
31567;3826;3561
31568;3826;3561
31569;3826;3561
31570;3826;3561
31571;3826;3561
31572;3826;3561
31573;3826;3561
31574;3826;3561
31575;3826;3561
31576;3826;3561
31577;3826;3561
31578;3826;3561
31579;3826;3561
31580;3826;3561
31581;3826;3561
31582;3826;3561
31583;3826;3561
31584;3826;3561
31585;3826;3561
31586;3826;3561
31587;3826;3561
31588;3826;3561
31589;3826;3561
31590;3826;3561
31591;3826;3561
31592;3826;3561
31593;3826;3561
31594;3826;3561
31595;3826;3561
31596;3826;3561
31597;3826;3561
31598;3826;3561
31599;3826;3561
31600;3826;3561
31601;3826;3561
31602;3826;3561
31603;3826;3561
31604;3826;3561
31605;3826;3561
31606;3826;3561
31607;3826;3561
31608;3826;3561
31609;3826;3561
31610;3826;3561
31611;3826;3561
31612;3826;3561
31613;3826;3561
31614;3826;3561
31615;3826;3561
31616;3826;3561
31617;3826;3561
31618;3826;3561
31619;3826;3561
31620;3826;3561
31621;3826;3561
31622;3826;3561
31623;3826;3561
31624;3826;3561
31625;3826;3561
31626;3826;3561
31627;3826;3561
31628;3826;3561
31629;3826;3561
31630;3826;3561
31631;3826;3561
31632;3826;3561
31633;3826;3561
31634;3826;3561
31635;3826;3561
31636;3826;3561
31637;3826;3561
31638;3826;3561
31639;3826;3561
31640;3826;3561
31641;3826;3561
31642;3826;3561
31643;3826;3561
31644;3826;3561
31645;3826;3561
31646;3826;3561
31647;3826;3561
31648;3826;3561
31649;3826;3561
31650;3826;3561
31651;3826;3561
31652;3826;3561
31653;3826;3561
31654;3826;3561
31655;3826;3561
31656;3826;3561
31657;3826;3561
31658;3826;3561
31659;3826;3561
31660;3826;3561
31661;3826;3561
31662;3826;3561
31663;3826;3561
31664;3826;3561
31665;3826;3561
31666;3826;3561
31667;3826;3561
31668;3826;3561
31669;3826;3561
31670;3826;3561
31671;3826;3561
31672;3826;3561
31673;3826;3561
31674;3826;3561
31675;3826;3561
31676;3826;3561
31677;3826;3561
31678;3826;3561
31679;3826;3561
31680;3826;3561
31681;3826;3561
31682;3826;3561
31683;3826;3561
31684;3826;3561
31685;3826;3561
31686;3826;3561
31687;3826;3561
31688;3826;3561
31689;3826;3561
31690;3826;3561
31691;3826;3561
31692;3826;3561
31693;3826;3561
31694;3826;3561
31695;3826;3561
31696;3826;3561
31697;3826;3561
31698;3826;3561
31699;3826;3561
31700;3826;3561
31701;3826;3561
31702;3826;3561
31703;3826;3561
31704;3826;3561
31705;3826;3561
31706;3826;3561
31707;3826;3561
31708;3826;3561
31709;3826;3561
31710;3826;3561
31711;3826;3561
31712;3826;3561
31713;3826;3561
31714;3826;3561
31715;3826;3561
31716;3826;3561
31717;3826;3561
31718;3826;3561
31719;3826;3561
31720;3826;3561
31721;3826;3561
31722;3826;3561
31723;3826;3561
31724;3826;3561
31725;3826;3561
31726;3826;3561
31727;3826;3561
31728;3826;3561
31729;3826;3561
31730;3826;3561
31731;3826;3561
31732;3826;3561
31733;3826;3561
31734;3826;3561
31735;3826;3561
31736;3826;3561
31737;3826;3561
31738;3826;3561
31739;3826;3561
31740;3826;3561
31741;3826;3561
31742;3826;3561
31743;3826;3561
31744;3826;3561
31745;3826;3561
31746;3826;3561
31747;3826;3561
31748;3826;3561
31749;3826;3561
31750;3826;3561
31751;3826;3561
31752;3826;3561
31753;3826;3561
31754;3826;3561
31755;3826;3561
31756;3826;3561
31757;3826;3561
31758;3826;3561
31759;3826;3561
31760;3826;3561
31761;3826;3561
31762;3826;3561
31763;3826;3561
31764;3826;3561
31765;3826;3561
31766;3826;3561
31767;3826;3561
31768;3826;3561
31769;3826;3561
31770;3826;3561
31771;3826;3561
31772;3826;3561
31773;3826;3561
31774;3826;3561
31775;3826;3561
31776;3826;3561
31777;3826;3561
31778;3826;3561
31779;3826;3561
31780;3826;3561
31781;3826;3561
31782;3826;3561
31783;3826;3561
31784;3826;3561
31785;3826;3561
31786;3826;3561
31787;3826;3561
31788;3826;3561
31789;3826;3561
31790;3826;3561
31791;3826;3561
31792;3826;3561
31793;3826;3561
31794;3826;3561
31795;3826;3561
31796;3826;3561
31797;3826;3561
31798;3826;3561
31799;3826;3561
31800;3826;3561
31801;3826;3561
31802;3826;3561
31803;3826;3561
31804;3826;3561
31805;3826;3561
31806;3826;3561
31807;3826;3561
31808;3826;3561
31809;3826;3561
31810;3826;3561
31811;3826;3561
31812;3826;3561
31813;3826;3561
31814;3826;3561
31815;3826;3561
31816;3826;3561
31817;3826;3561
31818;3826;3561
31819;3826;3561
31820;3826;3561
31821;3826;3561
31822;3826;3561
31823;3826;3561
31824;3826;3561
31825;3826;3561
31826;3826;3561
31827;3826;3561
31828;3826;3561
31829;3826;3561
31830;3826;3561
31831;3826;3561
31832;3826;3561
31833;3826;3561
31834;3826;3561
31835;3826;3561
31836;3826;3561
31837;3826;3561
31838;3826;3561
31839;3826;3561
31840;3826;3561
31841;3826;3561
31842;3826;3561
31843;3826;3561
31844;3826;3561
31845;3826;3561
31846;3826;3561
31847;3826;3561
31848;3826;3561
31849;3826;3561
31850;3826;3561
31851;3826;3561
31852;3826;3561
31853;3826;3561
31854;3826;3561
31855;3826;3561
31856;3826;3561
31857;3826;3561
31858;3826;3561
31859;3826;3561
31860;3826;3561
31861;3826;3561
31862;3826;3561
31863;3826;3561
31864;3826;3561
31865;3826;3561
31866;3826;3561
31867;3826;3561
31868;3826;3561
31869;3826;3561
31870;3826;3561
31871;3826;3561
31872;3826;3561
31873;3826;3561
31874;3826;3561
31875;3826;3561
31876;3826;3561
31877;3826;3561
31878;3826;3561
31879;3826;3561
31880;3826;3561
31881;3826;3561
31882;3826;3561
31883;3826;3561
31884;3826;3561
31885;3826;3561
31886;3826;3561
31887;3826;3561
31888;3826;3561
31889;3826;3561
31890;3826;3561
31891;3826;3561
31892;3826;3561
31893;3826;3561
31894;3826;3561
31895;3826;3561
31896;3826;3561
31897;3826;3561
31898;3826;3561
31899;3826;3561
31900;3826;3561
31901;3826;3561
31902;3826;3561
31903;3826;3561
31904;3826;3561
31905;3826;3561
31906;3826;3561
31907;3826;3561
31908;3826;3561
31909;3826;3561
31910;3826;3561
31911;3826;3561
31912;3826;3561
31913;3826;3561
31914;3826;3561
31915;3826;3561
31916;3826;3561
31917;3826;3561
31918;3826;3561
31919;3826;3561
31920;3826;3561
31921;3826;3561
31922;3826;3561
31923;3826;3561
31924;3826;3561
31925;3826;3561
31926;3826;3561
31927;3826;3561
31928;3826;3561
31929;3826;3561
31930;3826;3561
31931;3826;3561
31932;3826;3561
31933;3826;3561
31934;3826;3561
31935;3826;3561
31936;3826;3561
31937;3826;3561
31938;3826;3561
31939;3826;3561
31940;3826;3561
31941;3826;3561
31942;3826;3561
31943;3826;3561
31944;3826;3561
31945;3826;3561
31946;3826;3561
31947;3826;3561
31948;3826;3561
31949;3826;3561
31950;3826;3561
31951;3826;3561
31952;3826;3561
31953;3826;3561
31954;3826;3561
31955;3826;3561
31956;3826;3561
31957;3826;3561
31958;3826;3561
31959;3826;3561
31960;3826;3561
31961;3826;3561
31962;3826;3561
31963;3826;3561
31964;3826;3561
31965;3826;3561
31966;3826;3561
31967;3826;3561
31968;3826;3561
31969;3826;3561
31970;3826;3561
31971;3826;3561
31972;3826;3561
31973;3826;3561
31974;3826;3561
31975;3826;3561
31976;3826;3561
31977;3826;3561
31978;3826;3561
31979;3826;3561
31980;3826;3561
31981;3826;3561
31982;3826;3561
31983;3826;3561
31984;3826;3561
31985;3826;3561
31986;3826;3561
31987;3826;3561
31988;3826;3561
31989;3826;3561
31990;3826;3561
31991;3826;3561
31992;3826;3561
31993;3826;3561
31994;3826;3561
31995;3826;3561
31996;3826;3561
31997;3826;3561
31998;3826;3561
31999;3826;3561
32000;3826;3561
32001;3826;3561
32002;3826;3561
32003;3826;3561
32004;3826;3561
32005;3826;3561
32006;3826;3561
32007;3826;3561
32008;3826;3561
32009;3826;3561
32010;3826;3561
32011;3826;3561
32012;3826;3561
32013;3826;3561
32014;3826;3561
32015;3826;3561
32016;3826;3561
32017;3826;3561
32018;3826;3561
32019;3826;3561
32020;3826;3561
32021;3826;3561
32022;3826;3561
32023;3826;3561
32024;3826;3561
32025;3826;3561
32026;3826;3561
32027;3826;3561
32028;3826;3561
32029;3826;3561
32030;3826;3561
32031;3826;3561
32032;3826;3561
32033;3826;3561
32034;3826;3561
32035;3826;3561
32036;3826;3561
32037;3826;3561
32038;3826;3561
32039;3826;3561
32040;3826;3561
32041;3826;3561
32042;3826;3561
32043;3826;3561
32044;3826;3561
32045;3826;3561
32046;3826;3561
32047;3826;3561
32048;3826;3561
32049;3826;3561
32050;3826;3561
32051;3826;3561
32052;3826;3561
32053;3826;3561
32054;3826;3561
32055;3826;3561
32056;3826;3561
32057;3826;3561
32058;3826;3561
32059;3826;3561
32060;3826;3561
32061;3826;3561
32062;3826;3561
32063;3826;3561
32064;3826;3561
32065;3826;3561
32066;3826;3561
32067;3826;3561
32068;3826;3561
32069;3826;3561
32070;3826;3561
32071;3826;3561
32072;3826;3561
32073;3826;3561
32074;3826;3561
32075;3826;3561
32076;3826;3561
32077;3826;3561
32078;3826;3561
32079;3826;3561
32080;3826;3561
32081;3826;3561
32082;3826;3561
32083;3826;3561
32084;3826;3561
32085;3826;3561
32086;3826;3561
32087;3826;3561
32088;3826;3561
32089;3826;3561
32090;3826;3561
32091;3826;3561
32092;3826;3561
32093;3826;3561
32094;3826;3561
32095;3826;3561
32096;3826;3561
32097;3826;3561
32098;3826;3561
32099;3826;3561
32100;3826;3561
32101;3826;3561
32102;3826;3561
32103;3826;3561
32104;3826;3561
32105;3826;3561
32106;3826;3561
32107;3826;3561
32108;3826;3561
32109;3826;3561
32110;3826;3561
32111;3826;3561
32112;3826;3561
32113;3826;3561
32114;3826;3561
32115;3826;3561
32116;3826;3561
32117;3826;3561
32118;3826;3561
32119;3826;3561
32120;3826;3561
32121;3826;3561
32122;3826;3561
32123;3826;3561
32124;3826;3561
32125;3826;3561
32126;3826;3561
32127;3826;3561
32128;3826;3561
32129;3826;3561
32130;3826;3561
32131;3826;3561
32132;3826;3561
32133;3826;3561
32134;3826;3561
32135;3826;3561
32136;3826;3561
32137;3826;3561
32138;3826;3561
32139;3826;3561
32140;3826;3561
32141;3826;3561
32142;3826;3561
32143;3826;3561
32144;3826;3561
32145;3826;3561
32146;3826;3561
32147;3826;3561
32148;3826;3561
32149;3826;3561
32150;3826;3561
32151;3826;3561
32152;3826;3561
32153;3826;3561
32154;3826;3561
32155;3826;3561
32156;3826;3561
32157;3826;3561
32158;3826;3561
32159;3826;3561
32160;3826;3561
32161;3826;3561
32162;3826;3561
32163;3826;3561
32164;3826;3561
32165;3826;3561
32166;3826;3561
32167;3826;3561
32168;3826;3561
32169;3826;3561
32170;3826;3561
32171;3826;3561
32172;3826;3561
32173;3826;3561
32174;3826;3561
32175;3826;3561
32176;3826;3561
32177;3826;3561
32178;3826;3561
32179;3826;3561
32180;3826;3561
32181;3826;3561
32182;3826;3561
32183;3826;3561
32184;3826;3561
32185;3826;3561
32186;3826;3561
32187;3826;3561
32188;3826;3561
32189;3826;3561
32190;3826;3561
32191;3826;3561
32192;3826;3561
32193;3826;3561
32194;3826;3561
32195;3826;3561
32196;3826;3561
32197;3826;3561
32198;3826;3561
32199;3826;3561
32200;3826;3561
32201;3826;3561
32202;3826;3561
32203;3826;3561
32204;3826;3561
32205;3826;3561
32206;3826;3561
32207;3826;3561
32208;3826;3561
32209;3826;3561
32210;3826;3561
32211;3826;3561
32212;3826;3561
32213;3826;3561
32214;3826;3561
32215;3826;3561
32216;3826;3561
32217;3826;3561
32218;3826;3561
32219;3826;3561
32220;3826;3561
32221;3826;3561
32222;3826;3561
32223;3826;3561
32224;3826;3561
32225;3826;3561
32226;3826;3561
32227;3826;3561
32228;3826;3561
32229;3826;3561
32230;3826;3561
32231;3826;3561
32232;3826;3561
32233;3826;3561
32234;3826;3561
32235;3826;3561
32236;3826;3561
32237;3826;3561
32238;3826;3561
32239;3826;3561
32240;3826;3561
32241;3826;3561
32242;3826;3561
32243;3826;3561
32244;3826;3561
32245;3826;3561
32246;3826;3561
32247;3826;3561
32248;3826;3561
32249;3826;3561
32250;3826;3561
32251;3826;3561
32252;3826;3561
32253;3826;3561
32254;3826;3561
32255;3826;3561
32256;3826;3561
32257;3826;3561
32258;3826;3561
32259;3826;3561
32260;3826;3561
32261;3826;3561
32262;3826;3561
32263;3826;3561
32264;3826;3561
32265;3826;3561
32266;3826;3561
32267;3826;3561
32268;3826;3561
32269;3826;3561
32270;3826;3561
32271;3826;3561
32272;3826;3561
32273;3826;3561
32274;3826;3561
32275;3826;3561
32276;3826;3561
32277;3826;3561
32278;3826;3561
32279;3826;3561
32280;3826;3561
32281;3826;3561
32282;3826;3561
32283;3826;3561
32284;3826;3561
32285;3826;3561
32286;3826;3561
32287;3826;3561
32288;3826;3561
32289;3826;3561
32290;3826;3561
32291;3826;3561
32292;3826;3561
32293;3826;3561
32294;3826;3561
32295;3826;3561
32296;3826;3561
32297;3826;3561
32298;3826;3561
32299;3826;3561
32300;3826;3561
32301;3826;3561
32302;3826;3561
32303;3826;3561
32304;3826;3561
32305;3826;3561
32306;3826;3561
32307;3826;3561
32308;3826;3561
32309;3826;3561
32310;3826;3561
32311;3826;3561
32312;3826;3561
32313;3826;3561
32314;3826;3561
32315;3826;3561
32316;3826;3561
32317;3826;3561
32318;3826;3561
32319;3826;3561
32320;3826;3561
32321;3826;3561
32322;3826;3561
32323;3826;3561
32324;3826;3561
32325;3826;3561
32326;3826;3561
32327;3826;3561
32328;3826;3561
32329;3826;3561
32330;3826;3561
32331;3826;3561
32332;3826;3561
32333;3826;3561
32334;3826;3561
32335;3826;3561
32336;3826;3561
32337;3826;3561
32338;3826;3561
32339;3826;3561
32340;3826;3561
32341;3826;3561
32342;3826;3561
32343;3826;3561
32344;3826;3561
32345;3826;3561
32346;3826;3561
32347;3826;3561
32348;3826;3561
32349;3826;3561
32350;3826;3561
32351;3826;3561
32352;3826;3561
32353;3826;3561
32354;3826;3561
32355;3826;3561
32356;3826;3561
32357;3826;3561
32358;3826;3561
32359;3826;3561
32360;3826;3561
32361;3826;3561
32362;3826;3561
32363;3826;3561
32364;3826;3561
32365;3826;3561
32366;3826;3561
32367;3826;3561
32368;3826;3561
32369;3826;3561
32370;3826;3561
32371;3826;3561
32372;3826;3561
32373;3826;3561
32374;3826;3561
32375;3826;3561
32376;3826;3561
32377;3826;3561
32378;3826;3561
32379;3826;3561
32380;3826;3561
32381;3826;3561
32382;3826;3561
32383;3826;3561
32384;3826;3561
32385;3826;3561
32386;3826;3561
32387;3826;3561
32388;3826;3561
32389;3826;3561
32390;3826;3561
32391;3826;3561
32392;3826;3561
32393;3826;3561
32394;3826;3561
32395;3826;3561
32396;3826;3561
32397;3826;3561
32398;3826;3561
32399;3826;3561
32400;3826;3561
32401;3826;3561
32402;3826;3561
32403;3826;3561
32404;3826;3561
32405;3826;3561
32406;3826;3561
32407;3826;3561
32408;3826;3561
32409;3826;3561
32410;3826;3561
32411;3826;3561
32412;3826;3561
32413;3826;3561
32414;3826;3561
32415;3826;3561
32416;3826;3561
32417;3826;3561
32418;3826;3561
32419;3826;3561
32420;3826;3561
32421;3826;3561
32422;3826;3561
32423;3826;3561
32424;3826;3561
32425;3826;3561
32426;3826;3561
32427;3826;3561
32428;3826;3561
32429;3826;3561
32430;3826;3561
32431;3826;3561
32432;3826;3561
32433;3826;3561
32434;3826;3561
32435;3826;3561
32436;3826;3561
32437;3826;3561
32438;3826;3561
32439;3826;3561
32440;3826;3561
32441;3826;3561
32442;3826;3561
32443;3826;3561
32444;3826;3561
32445;3826;3561
32446;3826;3561
32447;3826;3561
32448;3826;3561
32449;3826;3561
32450;3826;3561
32451;3826;3561
32452;3826;3561
32453;3826;3561
32454;3826;3561
32455;3826;3561
32456;3826;3561
32457;3826;3561
32458;3826;3561
32459;3826;3561
32460;3826;3561
32461;3826;3561
32462;3826;3561
32463;3826;3561
32464;3826;3561
32465;3826;3561
32466;3826;3561
32467;3826;3561
32468;3826;3561
32469;3826;3561
32470;3826;3561
32471;3826;3561
32472;3826;3561
32473;3826;3561
32474;3826;3561
32475;3826;3561
32476;3826;3561
32477;3826;3561
32478;3826;3561
32479;3826;3561
32480;3826;3561
32481;3826;3561
32482;3826;3561
32483;3826;3561
32484;3826;3561
32485;3826;3561
32486;3826;3561
32487;3826;3561
32488;3826;3561
32489;3826;3561
32490;3826;3561
32491;3826;3561
32492;3826;3561
32493;3826;3561
32494;3826;3561
32495;3826;3561
32496;3826;3561
32497;3826;3561
32498;3826;3561
32499;3826;3561
32500;3826;3561
32501;3826;3561
32502;3826;3561
32503;3826;3561
32504;3826;3561
32505;3826;3561
32506;3826;3561
32507;3826;3561
32508;3826;3561
32509;3826;3561
32510;3826;3561
32511;3826;3561
32512;3826;3561
32513;3826;3561
32514;3826;3561
32515;3826;3561
32516;3826;3561
32517;3826;3561
32518;3826;3561
32519;3826;3561
32520;3826;3561
32521;3826;3561
32522;3826;3561
32523;3826;3561
32524;3826;3561
32525;3826;3561
32526;3826;3561
32527;3826;3561
32528;3826;3561
32529;3826;3561
32530;3826;3561
32531;3826;3561
32532;3826;3561
32533;3826;3561
32534;3826;3561
32535;3826;3561
32536;3826;3561
32537;3826;3561
32538;3826;3561
32539;3826;3561
32540;3826;3561
32541;3826;3561
32542;3826;3561
32543;3826;3561
32544;3826;3561
32545;3826;3561
32546;3826;3561
32547;3826;3561
32548;3826;3561
32549;3826;3561
32550;3826;3561
32551;3826;3561
32552;3826;3561
32553;3826;3561
32554;3826;3561
32555;3826;3561
32556;3826;3561
32557;3826;3561
32558;3826;3561
32559;3826;3561
32560;3826;3561
32561;3826;3561
32562;3826;3561
32563;3826;3561
32564;3826;3561
32565;3826;3561
32566;3826;3561
32567;3826;3561
32568;3826;3561
32569;3826;3561
32570;3826;3561
32571;3826;3561
32572;3826;3561
32573;3826;3561
32574;3826;3561
32575;3826;3561
32576;3826;3561
32577;3826;3561
32578;3826;3561
32579;3826;3561
32580;3826;3561
32581;3826;3561
32582;3826;3561
32583;3826;3561
32584;3826;3561
32585;3826;3561
32586;3826;3561
32587;3826;3561
32588;3826;3561
32589;3826;3561
32590;3826;3561
32591;3826;3561
32592;3826;3561
32593;3826;3561
32594;3826;3561
32595;3826;3561
32596;3826;3561
32597;3826;3561
32598;3826;3561
32599;3826;3561
32600;3826;3561
32601;3826;3561
32602;3826;3561
32603;3826;3561
32604;3826;3561
32605;3826;3561
32606;3826;3561
32607;3826;3561
32608;3826;3561
32609;3826;3561
32610;3826;3561
32611;3826;3561
32612;3826;3561
32613;3826;3561
32614;3826;3561
32615;3826;3561
32616;3826;3561
32617;3826;3561
32618;3826;3561
32619;3826;3561
32620;3826;3561
32621;3826;3561
32622;3826;3561
32623;3826;3561
32624;3826;3561
32625;3826;3561
32626;3826;3561
32627;3826;3561
32628;3826;3561
32629;3826;3561
32630;3826;3561
32631;3826;3561
32632;3826;3561
32633;3826;3561
32634;3826;3561
32635;3826;3561
32636;3826;3561
32637;3826;3561
32638;3826;3561
32639;3826;3561
32640;3826;3561
32641;3826;3561
32642;3826;3561
32643;3826;3561
32644;3826;3561
32645;3826;3561
32646;3826;3561
32647;3826;3561
32648;3826;3561
32649;3826;3561
32650;3826;3561
32651;3826;3561
32652;3826;3561
32653;3826;3561
32654;3826;3561
32655;3826;3561
32656;3826;3561
32657;3826;3561
32658;3826;3561
32659;3826;3561
32660;3826;3561
32661;3826;3561
32662;3826;3561
32663;3826;3561
32664;3826;3561
32665;3826;3561
32666;3826;3561
32667;3826;3561
32668;3826;3561
32669;3826;3561
32670;3826;3561
32671;3826;3561
32672;3826;3561
32673;3826;3561
32674;3826;3561
32675;3826;3561
32676;3826;3561
32677;3826;3561
32678;3826;3561
32679;3826;3561
32680;3826;3561
32681;3826;3561
32682;3826;3561
32683;3826;3561
32684;3826;3561
32685;3826;3561
32686;3826;3561
32687;3826;3561
32688;3826;3561
32689;3826;3561
32690;3826;3561
32691;3826;3561
32692;3826;3561
32693;3826;3561
32694;3826;3561
32695;3826;3561
32696;3826;3561
32697;3826;3561
32698;3826;3561
32699;3826;3561
32700;3826;3561
32701;3826;3561
32702;3826;3561
32703;3826;3561
32704;3826;3561
32705;3826;3561
32706;3826;3561
32707;3826;3561
32708;3826;3561
32709;3826;3561
32710;3826;3561
32711;3826;3561
32712;3826;3561
32713;3826;3561
32714;3826;3561
32715;3826;3561
32716;3826;3561
32717;3826;3561
32718;3826;3561
32719;3826;3561
32720;3826;3561
32721;3826;3561
32722;3826;3561
32723;3826;3561
32724;3826;3561
32725;3826;3561
32726;3826;3561
32727;3826;3561
32728;3826;3561
32729;3826;3561
32730;3826;3561
32731;3826;3561
32732;3826;3561
32733;3826;3561
32734;3826;3561
32735;3826;3561
32736;3826;3561
32737;3826;3561
32738;3826;3561
32739;3826;3561
32740;3826;3561
32741;3826;3561
32742;3826;3561
32743;3826;3561
32744;3826;3561
32745;3826;3561
32746;3826;3561
32747;3826;3561
32748;3826;3561
32749;3826;3561
32750;3826;3561
32751;3826;3561
32752;3826;3561
32753;3826;3561
32754;3826;3561
32755;3826;3561
32756;3826;3561
32757;3826;3561
32758;3826;3561
32759;3826;3561
32760;3826;3561
32761;3826;3561
32762;3826;3561
32763;3826;3561
32764;3826;3561
32765;3826;3561
32766;3826;3561
32767;3826;3561
32768;3826;3561
32769;3826;3561
32770;3826;3561
32771;3826;3561
32772;3826;3561
32773;3826;3561
32774;3826;3561
32775;3826;3561
32776;3826;3561
32777;3826;3561
32778;3826;3561
32779;3826;3561
32780;3826;3561
32781;3826;3561
32782;3826;3561
32783;3826;3561
32784;3826;3561
32785;3826;3561
32786;3826;3561
32787;3826;3561
32788;3826;3561
32789;3826;3561
32790;3826;3561
32791;3826;3561
32792;3826;3561
32793;3826;3561
32794;3826;3561
32795;3826;3561
32796;3826;3561
32797;3826;3561
32798;3826;3561
32799;3826;3561
32800;3826;3561
32801;3826;3561
32802;3826;3561
32803;3826;3561
32804;3826;3561
32805;3826;3561
32806;3826;3561
32807;3826;3561
32808;3826;3561
32809;3826;3561
32810;3826;3561
32811;3826;3561
32812;3826;3561
32813;3826;3561
32814;3826;3561
32815;3826;3561
32816;3826;3561
32817;3826;3561
32818;3826;3561
32819;3826;3561
32820;3826;3561
32821;3826;3561
32822;3826;3561
32823;3826;3561
32824;3826;3561
32825;3826;3561
32826;3826;3561
32827;3826;3561
32828;3826;3561
32829;3826;3561
32830;3826;3561
32831;3826;3561
32832;3826;3561
32833;3826;3561
32834;3826;3561
32835;3826;3561
32836;3826;3561
32837;3826;3561
32838;3826;3561
32839;3826;3561
32840;3826;3561
32841;3826;3561
32842;3826;3561
32843;3826;3561
32844;3826;3561
32845;3826;3561
32846;3826;3561
32847;3826;3561
32848;3826;3561
32849;3826;3561
32850;3826;3561
32851;3826;3561
32852;3826;3561
32853;3826;3561
32854;3826;3561
32855;3826;3561
32856;3826;3561
32857;3826;3561
32858;3826;3561
32859;3826;3561
32860;3826;3561
32861;3826;3561
32862;3826;3561
32863;3826;3561
32864;3826;3561
32865;3826;3561
32866;3826;3561
32867;3826;3561
32868;3826;3561
32869;3826;3561
32870;3826;3561
32871;3826;3561
32872;3826;3561
32873;3826;3561
32874;3826;3561
32875;3826;3561
32876;3826;3561
32877;3826;3561
32878;3826;3561
32879;3826;3561
32880;3826;3561
32881;3826;3561
32882;3826;3561
32883;3826;3561
32884;3826;3561
32885;3826;3561
32886;3826;3561
32887;3826;3561
32888;3826;3561
32889;3826;3561
32890;3826;3561
32891;3826;3561
32892;3826;3561
32893;3826;3561
32894;3826;3561
32895;3826;3561
32896;3826;3561
32897;3826;3561
32898;3826;3561
32899;3826;3561
32900;3826;3561
32901;3826;3561
32902;3826;3561
32903;3826;3561
32904;3826;3561
32905;3826;3561
32906;3826;3561
32907;3826;3561
32908;3826;3561
32909;3826;3561
32910;3826;3561
32911;3826;3561
32912;3826;3561
32913;3826;3561
32914;3826;3561
32915;3826;3561
32916;3826;3561
32917;3826;3561
32918;3826;3561
32919;3826;3561
32920;3826;3561
32921;3826;3561
32922;3826;3561
32923;3826;3561
32924;3826;3561
32925;3826;3561
32926;3826;3561
32927;3826;3561
32928;3826;3561
32929;3826;3561
32930;3826;3561
32931;3826;3561
32932;3826;3561
32933;3826;3561
32934;3826;3561
32935;3826;3561
32936;3826;3561
32937;3826;3561
32938;3826;3561
32939;3826;3561
32940;3826;3561
32941;3826;3561
32942;3826;3561
32943;3826;3561
32944;3826;3561
32945;3826;3561
32946;3826;3561
32947;3826;3561
32948;3826;3561
32949;3826;3561
32950;3826;3561
32951;3826;3561
32952;3826;3561
32953;3826;3561
32954;3826;3561
32955;3826;3561
32956;3826;3561
32957;3826;3561
32958;3826;3561
32959;3826;3561
32960;3826;3561
32961;3826;3561
32962;3826;3561
32963;3826;3561
32964;3826;3561
32965;3826;3561
32966;3826;3561
32967;3826;3561
32968;3826;3561
32969;3826;3561
32970;3826;3561
32971;3826;3561
32972;3826;3561
32973;3826;3561
32974;3826;3561
32975;3826;3561
32976;3826;3561
32977;3826;3561
32978;3826;3561
32979;3826;3561
32980;3826;3561
32981;3826;3561
32982;3826;3561
32983;3826;3561
32984;3826;3561
32985;3826;3561
32986;3826;3561
32987;3826;3561
32988;3826;3561
32989;3826;3561
32990;3826;3561
32991;3826;3561
32992;3826;3561
32993;3826;3561
32994;3826;3561
32995;3826;3561
32996;3826;3561
32997;3826;3561
32998;3826;3561
32999;3826;3561
33000;3826;3561
33001;3826;3561
33002;3826;3561
33003;3826;3561
33004;3826;3561
33005;3826;3561
33006;3826;3561
33007;3826;3561
33008;3826;3561
33009;3826;3561
33010;3826;3561
33011;3826;3561
33012;3826;3561
33013;3826;3561
33014;3826;3561
33015;3826;3561
33016;3826;3561
33017;3826;3561
